Freq.	V(n003)
2.79557259711135e+002	(-1.45919523743798e-006dB,-3.32113987340923e-002°)
2.79751101210092e+002	(-1.46121951735163e-006dB,-3.32344270964265e-002°)
2.79945077116314e+002	(-1.46324660153050e-006dB,-3.32574714263269e-002°)
2.80139187522998e+002	(-1.46527649961786e-006dB,-3.32805317348659e-002°)
2.80333432523404e+002	(-1.46730920968507e-006dB,-3.33036080331222e-002°)
2.80527812210858e+002	(-1.46934474523270e-006dB,-3.33267003321851e-002°)
2.80722326678750e+002	(-1.47138310143913e-006dB,-3.33498086431471e-002°)
2.80916976020536e+002	(-1.47342428505466e-006dB,-3.33729329771105e-002°)
2.81111760329734e+002	(-1.47546829993658e-006dB,-3.33960733451878e-002°)
2.81306679699931e+002	(-1.47751515283520e-006dB,-3.34192297584946e-002°)
2.81501734224775e+002	(-1.47956484182187e-006dB,-3.34424022281571e-002°)
2.81696923997981e+002	(-1.48161737846851e-006dB,-3.34655907653086e-002°)
2.81892249113329e+002	(-1.48367275988215e-006dB,-3.34887953810908e-002°)
2.82087709664663e+002	(-1.48573099377741e-006dB,-3.35120160866502e-002°)
2.82283305745893e+002	(-1.48779208015430e-006dB,-3.35352528931461e-002°)
2.82479037450993e+002	(-1.48985602962041e-006dB,-3.35585058117398e-002°)
2.82674904874003e+002	(-1.49192284024710e-006dB,-3.35817748536054e-002°)
2.82870908109029e+002	(-1.49399251782033e-006dB,-3.36050600299218e-002°)
2.83067047250241e+002	(-1.49606506716174e-006dB,-3.36283613518764e-002°)
2.83263322391874e+002	(-1.49814049116432e-006dB,-3.36516788306636e-002°)
2.83459733628229e+002	(-1.50021879464971e-006dB,-3.36750124774887e-002°)
2.83656281053673e+002	(-1.50229998147522e-006dB,-3.36983623035600e-002°)
2.83852964762638e+002	(-1.50438405549817e-006dB,-3.37217283200967e-002°)
2.84049784849621e+002	(-1.50647102057586e-006dB,-3.37451105383251e-002°)
2.84246741409185e+002	(-1.50856088056561e-006dB,-3.37685089694792e-002°)
2.84443834535957e+002	(-1.51065364028906e-006dB,-3.37919236248009e-002°)
2.84641064324633e+002	(-1.51274930360352e-006dB,-3.38153545155396e-002°)
2.84838430869971e+002	(-1.51484787243765e-006dB,-3.38388016529522e-002°)
2.85035934266797e+002	(-1.51694935161309e-006dB,-3.38622650483061e-002°)
2.85233574610003e+002	(-1.51905375077311e-006dB,-3.38857447128720e-002°)
2.85431351994545e+002	(-1.52116106606042e-006dB,-3.39092406579316e-002°)
2.85629266515445e+002	(-1.52327130518963e-006dB,-3.39327528947734e-002°)
2.85827318267793e+002	(-1.52538447105372e-006dB,-3.39562814346949e-002°)
2.86025507346743e+002	(-1.52750056847435e-006dB,-3.39798262889971e-002°)
2.86223833847516e+002	(-1.52961960420180e-006dB,-3.40033874689970e-002°)
2.86422297865397e+002	(-1.53174157727174e-006dB,-3.40269649860114e-002°)
2.86620899495741e+002	(-1.53386649154150e-006dB,-3.40505588513689e-002°)
2.86819638833965e+002	(-1.53599435761867e-006dB,-3.40741690764053e-002°)
2.87018515975554e+002	(-1.53812517550327e-006dB,-3.40977956724634e-002°)
2.87217531016060e+002	(-1.54025894519528e-006dB,-3.41214386508970e-002°)
2.87416684051100e+002	(-1.54239568019531e-006dB,-3.41450980230621e-002°)
2.87615975176358e+002	(-1.54453537471738e-006dB,-3.41687738003292e-002°)
2.87815404487583e+002	(-1.54667804129776e-006dB,-3.41924659940702e-002°)
2.88014972080592e+002	(-1.54882367897212e-006dB,-3.42161746156711e-002°)
2.88214678051268e+002	(-1.55097228966912e-006dB,-3.42398996765213e-002°)
2.88414522495561e+002	(-1.55312388785368e-006dB,-3.42636411880187e-002°)
2.88614505509485e+002	(-1.55527846773983e-006dB,-3.42873991615700e-002°)
2.88814627189125e+002	(-1.55743603511355e-006dB,-3.43111736085912e-002°)
2.89014887630628e+002	(-1.55959659672512e-006dB,-3.43349645405049e-002°)
2.89215286930210e+002	(-1.56176015643186e-006dB,-3.43587719687390e-002°)
2.89415825184154e+002	(-1.56392671712676e-006dB,-3.43825959047343e-002°)
2.89616502488809e+002	(-1.56609628073847e-006dB,-3.44064363599363e-002°)
2.89817318940591e+002	(-1.56826885787460e-006dB,-3.44302933457983e-002°)
2.90018274635983e+002	(-1.57044444660649e-006dB,-3.44541668737856e-002°)
2.90219369671535e+002	(-1.57262305464878e-006dB,-3.44780569553635e-002°)
2.90420604143864e+002	(-1.57480468393011e-006dB,-3.45019636020140e-002°)
2.90621978149652e+002	(-1.57698934023646e-006dB,-3.45258868252200e-002°)
2.90823491785651e+002	(-1.57917702742513e-006dB,-3.45498266364778e-002°)
2.91025145148680e+002	(-1.58136775031777e-006dB,-3.45737830472877e-002°)
2.91226938335621e+002	(-1.58356151084304e-006dB,-3.45977560691620e-002°)
2.91428871443429e+002	(-1.58575831575123e-006dB,-3.46217457136162e-002°)
2.91630944569122e+002	(-1.58795816600667e-006dB,-3.46457519921769e-002°)
2.91833157809787e+002	(-1.59016107125264e-006dB,-3.46697749163773e-002°)
2.92035511262578e+002	(-1.59236702859617e-006dB,-3.46938144977606e-002°)
2.92238005024715e+002	(-1.59457605057350e-006dB,-3.47178707478777e-002°)
2.92440639193489e+002	(-1.59678813622032e-006dB,-3.47419436782824e-002°)
2.92643413866255e+002	(-1.59900328939394e-006dB,-3.47660333005437e-002°)
2.92846329140437e+002	(-1.60122151491600e-006dB,-3.47901396262339e-002°)
2.93049385113525e+002	(-1.60344281857247e-006dB,-3.48142626669375e-002°)
2.93252581883080e+002	(-1.60566720132767e-006dB,-3.48384024342426e-002°)
2.93455919546727e+002	(-1.60789467378922e-006dB,-3.48625589397466e-002°)
2.93659398202161e+002	(-1.61012523402846e-006dB,-3.48867321950554e-002°)
2.93863017947144e+002	(-1.61235888783136e-006dB,-3.49109222117856e-002°)
2.94066778879504e+002	(-1.61459564194822e-006dB,-3.49351290015560e-002°)
2.94270681097141e+002	(-1.61683549830769e-006dB,-3.49593525759993e-002°)
2.94474724698019e+002	(-1.61907846173141e-006dB,-3.49835929467529e-002°)
2.94678909780171e+002	(-1.62132453800536e-006dB,-3.50078501254631e-002°)
2.94883236441700e+002	(-1.62357372905818e-006dB,-3.50321241237851e-002°)
2.95087704780774e+002	(-1.62582604164019e-006dB,-3.50564149533791e-002°)
2.95292314895630e+002	(-1.62808147671569e-006dB,-3.50807226259171e-002°)
2.95497066884575e+002	(-1.63034004296366e-006dB,-3.51050471530795e-002°)
2.95701960845983e+002	(-1.63260173941976e-006dB,-3.51293885465506e-002°)
2.95906996878294e+002	(-1.63486657476294e-006dB,-3.51537468180260e-002°)
2.96112175080019e+002	(-1.63713455381484e-006dB,-3.51781219792096e-002°)
2.96317495549737e+002	(-1.63940567850413e-006dB,-3.52025140418100e-002°)
2.96522958386095e+002	(-1.64167995075946e-006dB,-3.52269230175488e-002°)
2.96728563687807e+002	(-1.64395738022410e-006dB,-3.52513489181525e-002°)
2.96934311553658e+002	(-1.64623796979105e-006dB,-3.52757917553567e-002°)
2.97140202082499e+002	(-1.64852172042463e-006dB,-3.53002515409041e-002°)
2.97346235373252e+002	(-1.65080864273245e-006dB,-3.53247282865496e-002°)
2.97552411524905e+002	(-1.65309873671452e-006dB,-3.53492220040484e-002°)
2.97758730636517e+002	(-1.65539200622814e-006dB,-3.53737327051717e-002°)
2.97965192807214e+002	(-1.65768845802362e-006dB,-3.53982604016949e-002°)
2.98171798136192e+002	(-1.65998809499393e-006dB,-3.54228051054023e-002°)
2.98378546722715e+002	(-1.66229092292505e-006dB,-3.54473668280866e-002°)
2.98585438666116e+002	(-1.66459694374564e-006dB,-3.54719455815484e-002°)
2.98792474065796e+002	(-1.66690616517031e-006dB,-3.54965413775966e-002°)
2.98999653021227e+002	(-1.66921859105638e-006dB,-3.55211542280483e-002°)
2.99206975631948e+002	(-1.67153422333251e-006dB,-3.55457841447289e-002°)
2.99414441997568e+002	(-1.67385306778467e-006dB,-3.55704311394716e-002°)
2.99622052217764e+002	(-1.67617513019883e-006dB,-3.55950952241184e-002°)
2.99829806392285e+002	(-1.67850041250364e-006dB,-3.56197764105199e-002°)
3.00037704620945e+002	(-1.68082892241373e-006dB,-3.56444747105317e-002°)
3.00245747003631e+002	(-1.68316066089342e-006dB,-3.56691901360234e-002°)
3.00453933640296e+002	(-1.68549563565735e-006dB,-3.56939226988656e-002°)
3.00662264630966e+002	(-1.68783384574118e-006dB,-3.57186724109459e-002°)
3.00870740075732e+002	(-1.69017530464551e-006dB,-3.57434392841521e-002°)
3.01079360074758e+002	(-1.69252001044168e-006dB,-3.57682233303843e-002°)
3.01288124728275e+002	(-1.69486796795134e-006dB,-3.57930245615500e-002°)
3.01497034136587e+002	(-1.69721917910314e-006dB,-3.58178429895651e-002°)
3.01706088400062e+002	(-1.69957365932633e-006dB,-3.58426786263535e-002°)
3.01915287619143e+002	(-1.70193140090629e-006dB,-3.58675314838476e-002°)
3.02124631894340e+002	(-1.70429241445062e-006dB,-3.58924015739880e-002°)
3.02334121326232e+002	(-1.70665670188799e-006dB,-3.59172889087228e-002°)
3.02543756015470e+002	(-1.70902427286167e-006dB,-3.59421935000115e-002°)
3.02753536062773e+002	(-1.71139512544301e-006dB,-3.59671153598171e-002°)
3.02963461568931e+002	(-1.71376926831096e-006dB,-3.59920545001134e-002°)
3.03173532634803e+002	(-1.71614670628717e-006dB,-3.60170109328849e-002°)
3.03383749361318e+002	(-1.71852743647865e-006dB,-3.60419846701195e-002°)
3.03594111849476e+002	(-1.72091147335032e-006dB,-3.60669757238159e-002°)
3.03804620200346e+002	(-1.72329881883084e-006dB,-3.60919841059835e-002°)
3.04015274515067e+002	(-1.72568947484886e-006dB,-3.61170098286351e-002°)
3.04226074894849e+002	(-1.72808344719036e-006dB,-3.61420529037953e-002°)
3.04437021440971e+002	(-1.73048073971265e-006dB,-3.61671133434969e-002°)
3.04648114254784e+002	(-1.73288135820170e-006dB,-3.61921911597776e-002°)
3.04859353437707e+002	(-1.73528530362183e-006dB,-3.62172863646894e-002°)
3.05070739091231e+002	(-1.73769258850932e-006dB,-3.62423989702855e-002°)
3.05282271316917e+002	(-1.74010321479281e-006dB,-3.62675289886358e-002°)
3.05493950216396e+002	(-1.74251718150799e-006dB,-3.62926764318118e-002°)
3.05705775891371e+002	(-1.74493449829812e-006dB,-3.63178413118941e-002°)
3.05917748443612e+002	(-1.74735516902054e-006dB,-3.63430236409755e-002°)
3.06129867974964e+002	(-1.74977919560389e-006dB,-3.63682234311541e-002°)
3.06342134587339e+002	(-1.75220658576280e-006dB,-3.63934406945371e-002°)
3.06554548382722e+002	(-1.75463734528323e-006dB,-3.64186754432404e-002°)
3.06767109463168e+002	(-1.75707147609385e-006dB,-3.64439276893878e-002°)
3.06979817930802e+002	(-1.75950898108764e-006dB,-3.64691974451120e-002°)
3.07192673887820e+002	(-1.76194986990788e-006dB,-3.64944847225537e-002°)
3.07405677436491e+002	(-1.76439414351890e-006dB,-3.65197895338624e-002°)
3.07618828679151e+002	(-1.76684181156399e-006dB,-3.65451118911957e-002°)
3.07832127718211e+002	(-1.76929287211448e-006dB,-3.65704518067198e-002°)
3.08045574656151e+002	(-1.77174733481366e-006dB,-3.65958092926093e-002°)
3.08259169595521e+002	(-1.77420519869720e-006dB,-3.66211843610481e-002°)
3.08472912638944e+002	(-1.77666647340838e-006dB,-3.66465770242252e-002°)
3.08686803889113e+002	(-1.77913116376885e-006dB,-3.66719872943438e-002°)
3.08900843448794e+002	(-1.78159927363592e-006dB,-3.66974151836099e-002°)
3.09115031420822e+002	(-1.78407080686689e-006dB,-3.67228607042403e-002°)
3.09329367908105e+002	(-1.78654576924775e-006dB,-3.67483238684620e-002°)
3.09543853013620e+002	(-1.78902416367147e-006dB,-3.67738046885080e-002°)
3.09758486840419e+002	(-1.79150599495969e-006dB,-3.67993031766206e-002°)
3.09973269491622e+002	(-1.79399127468436e-006dB,-3.68248193450497e-002°)
3.10188201070423e+002	(-1.79647999898817e-006dB,-3.68503532060571e-002°)
3.10403281680085e+002	(-1.79897217365707e-006dB,-3.68759047719082e-002°)
3.10618511423946e+002	(-1.80146780929869e-006dB,-3.69014740548800e-002°)
3.10833890405413e+002	(-1.80396690398437e-006dB,-3.69270610672573e-002°)
3.11049418727965e+002	(-1.80646946639305e-006dB,-3.69526658213335e-002°)
3.11265096495154e+002	(-1.80897550038206e-006dB,-3.69782883294104e-002°)
3.11480923810603e+002	(-1.81148501270169e-006dB,-3.70039286037983e-002°)
3.11696900778006e+002	(-1.81399800720925e-006dB,-3.70295866568161e-002°)
3.11913027501131e+002	(-1.81651448390475e-006dB,-3.70552625007922e-002°)
3.12129304083816e+002	(-1.81903445532445e-006dB,-3.70809561480601e-002°)
3.12345730629972e+002	(-1.82155791953970e-006dB,-3.71066676109667e-002°)
3.12562307243581e+002	(-1.82408488426511e-006dB,-3.71323969018644e-002°)
3.12779034028699e+002	(-1.82661535721533e-006dB,-3.71581440331149e-002°)
3.12995911089453e+002	(-1.82914933839034e-006dB,-3.71839090170883e-002°)
3.13212938530041e+002	(-1.83168683743344e-006dB,-3.72096918661635e-002°)
3.13430116454736e+002	(-1.83422785530894e-006dB,-3.72354925927279e-002°)
3.13647444967881e+002	(-1.83677239683850e-006dB,-3.72613112091776e-002°)
3.13864924173892e+002	(-1.83932047070105e-006dB,-3.72871477279170e-002°)
3.14082554177258e+002	(-1.84187207593229e-006dB,-3.73130021613595e-002°)
3.14300335082540e+002	(-1.84442722217549e-006dB,-3.73388745219267e-002°)
3.14518266994371e+002	(-1.84698591521661e-006dB,-3.73647648220483e-002°)
3.14736350017458e+002	(-1.84954815505566e-006dB,-3.73906730741666e-002°)
3.14954584256578e+002	(-1.85211395133593e-006dB,-3.74165992907243e-002°)
3.15172969816584e+002	(-1.85468330598606e-006dB,-3.74425434841811e-002°)
3.15391506802399e+002	(-1.85725622575636e-006dB,-3.74685056670009e-002°)
3.15610195319021e+002	(-1.85983271353982e-006dB,-3.74944858516574e-002°)
3.15829035471518e+002	(-1.86241277897970e-006dB,-3.75204840506328e-002°)
3.16048027365032e+002	(-1.86499642111169e-006dB,-3.75465002764179e-002°)
3.16267171104781e+002	(-1.86758364668609e-006dB,-3.75725345415123e-002°)
3.16486466796051e+002	(-1.87017446341752e-006dB,-3.75985868584242e-002°)
3.16705914544203e+002	(-1.87276887130598e-006dB,-3.76246572396712e-002°)
3.16925514454674e+002	(-1.87536687999475e-006dB,-3.76507456977766e-002°)
3.17145266632968e+002	(-1.87796849334115e-006dB,-3.76768522452761e-002°)
3.17365171184669e+002	(-1.88057371520249e-006dB,-3.77029768947135e-002°)
3.17585228215428e+002	(-1.88318255040041e-006dB,-3.77291196586403e-002°)
3.17805437830973e+002	(-1.88579500664954e-006dB,-3.77552805496154e-002°)
3.18025800137105e+002	(-1.88841108394987e-006dB,-3.77814595802093e-002°)
3.18246315239697e+002	(-1.89103079387336e-006dB,-3.78076567629974e-002°)
3.18466983244697e+002	(-1.89365413738432e-006dB,-3.78338721105686e-002°)
3.18687804258125e+002	(-1.89628112026872e-006dB,-3.78601056355173e-002°)
3.18908778386075e+002	(-1.89891174638389e-006dB,-3.78863573504474e-002°)
3.19129905734715e+002	(-1.90154602151578e-006dB,-3.79126272679724e-002°)
3.19351186410286e+002	(-1.90418395048604e-006dB,-3.79389154007105e-002°)
3.19572620519103e+002	(-1.90682554100930e-006dB,-3.79652217612966e-002°)
3.19794208167555e+002	(-1.90947079501422e-006dB,-3.79915463623665e-002°)
3.20015949462104e+002	(-1.91211971828675e-006dB,-3.80178892165695e-002°)
3.20237844509287e+002	(-1.91477231757721e-006dB,-3.80442503365597e-002°)
3.20459893415714e+002	(-1.91742859384992e-006dB,-3.80706297350046e-002°)
3.20682096288068e+002	(-1.92008855771249e-006dB,-3.80970274245775e-002°)
3.20904453233108e+002	(-1.92275220916492e-006dB,-3.81234434179605e-002°)
3.21126964357667e+002	(-1.92541956074348e-006dB,-3.81498777278474e-002°)
3.21349629768649e+002	(-1.92809060859086e-006dB,-3.81763303669355e-002°)
3.21572449573035e+002	(-1.93076536235033e-006dB,-3.82028013479373e-002°)
3.21795423877881e+002	(-1.93344382587922e-006dB,-3.82292906835682e-002°)
3.22018552790313e+002	(-1.93612600689215e-006dB,-3.82557983865560e-002°)
3.22241836417537e+002	(-1.93881190924643e-006dB,-3.82823244696364e-002°)
3.22465274866828e+002	(-1.94150153390640e-006dB,-3.83088689455537e-002°)
3.22688868245538e+002	(-1.94419489340831e-006dB,-3.83354318270614e-002°)
3.22912616661094e+002	(-1.94689199064515e-006dB,-3.83620131269216e-002°)
3.23136520220996e+002	(-1.94959282658126e-006dB,-3.83886128579061e-002°)
3.23360579032819e+002	(-1.95229740893126e-006dB,-3.84152310327916e-002°)
3.23584793204213e+002	(-1.95500574348111e-006dB,-3.84418676643717e-002°)
3.23809162842903e+002	(-1.95771783698113e-006dB,-3.84685227654399e-002°)
3.24033688056687e+002	(-1.96043368943130e-006dB,-3.84951963488068e-002°)
3.24258368953439e+002	(-1.96315331433222e-006dB,-3.85218884272820e-002°)
3.24483205641108e+002	(-1.96587670686226e-006dB,-3.85485990136955e-002°)
3.24708198227718e+002	(-1.96860388052201e-006dB,-3.85753281208771e-002°)
3.24933346821366e+002	(-1.97133483820445e-006dB,-3.86020757616690e-002°)
3.25158651530226e+002	(-1.97406958280258e-006dB,-3.86288419489243e-002°)
3.25384112462547e+002	(-1.97680812010235e-006dB,-3.86556266955015e-002°)
3.25609729726652e+002	(-1.97955045974705e-006dB,-3.86824300142675e-002°)
3.25835503430938e+002	(-1.98229660270101e-006dB,-3.87092519181027e-002°)
3.26061433683881e+002	(-1.98504655378588e-006dB,-3.87360924198927e-002°)
3.26287520594029e+002	(-1.98780031878762e-006dB,-3.87629515325331e-002°)
3.26513764270005e+002	(-1.99055790542086e-006dB,-3.87898292689276e-002°)
3.26740164820510e+002	(-1.99331931850725e-006dB,-3.88167256419921e-002°)
3.26966722354318e+002	(-1.99608456093976e-006dB,-3.88436406646465e-002°)
3.27193436980280e+002	(-1.99885364139735e-006dB,-3.88705743498238e-002°)
3.27420308807321e+002	(-2.00162655891569e-006dB,-3.88975267104619e-002°)
3.27647337944442e+002	(-2.00440332795971e-006dB,-3.89244977595126e-002°)
3.27874524500720e+002	(-2.00718394756509e-006dB,-3.89514875099325e-002°)
3.28101868585309e+002	(-2.00996842351778e-006dB,-3.89784959746912e-002°)
3.28329370307435e+002	(-2.01275676546108e-006dB,-3.90055231667626e-002°)
3.28557029776403e+002	(-2.01554897243065e-006dB,-3.90325690991328e-002°)
3.28784847101593e+002	(-2.01834505310546e-006dB,-3.90596337847959e-002°)
3.29012822392460e+002	(-2.02114501230713e-006dB,-3.90867172367562e-002°)
3.29240955758535e+002	(-2.02394885485733e-006dB,-3.91138194680234e-002°)
3.29469247309426e+002	(-2.02675658847066e-006dB,-3.91409404916204e-002°)
3.29697697154817e+002	(-2.02956821893311e-006dB,-3.91680803205784e-002°)
3.29926305404465e+002	(-2.03238374817332e-006dB,-3.91952389679376e-002°)
3.30155072168209e+002	(-2.03520318390593e-006dB,-3.92224164467415e-002°)
3.30383997555957e+002	(-2.03802653095258e-006dB,-3.92496127700532e-002°)
3.30613081677700e+002	(-2.04085379413490e-006dB,-3.92768279509360e-002°)
3.30842324643500e+002	(-2.04368497827455e-006dB,-3.93040620024663e-002°)
3.31071726563499e+002	(-2.04652009301480e-006dB,-3.93313149377287e-002°)
3.31301287547913e+002	(-2.04935913835566e-006dB,-3.93585867698169e-002°)
3.31531007707036e+002	(-2.05220212297607e-006dB,-3.93858775118337e-002°)
3.31760887151237e+002	(-2.05504905073336e-006dB,-3.94131871768918e-002°)
3.31990925990962e+002	(-2.05789993030648e-006dB,-3.94405157781097e-002°)
3.32221124336735e+002	(-2.06075476169543e-006dB,-3.94678633286199e-002°)
3.32451482299154e+002	(-2.06361355454349e-006dB,-3.94952298415607e-002°)
